,New Path,Orig Path,Vertices,CenterOfMass,Means,Scaling,AverageSize,DiagonalSize,Bounds,Position,Cells,Class,Type,Eigenvalue,Eigenvectors,Prev Eigenvalue,Prev Eigenvectors,FlippingMomentumBefore,FlippingMomentumAfter
437,../normshapes/Chess/D01130.obj,../shapes/Chess/D01130.obj,7998,[ 1.15954320e-10  2.09992126e-10 -3.48354438e-10],[ 1.15954320e-10  2.09992126e-10 -3.48354438e-10],[-1.05206728 -1.05206728 -1.05206728],0.3059105,1.1581224,[-0.20530662  0.20775609 -0.20450626  0.20856349 -0.36608705  0.6339129 ],[0. 0. 0.],16054,Chess,Triangle,[0.00928404 0.00979978 0.09040384],"[[ 1.00000000e+00 -6.50097078e-07 -3.92283576e-11]
 [-6.50097078e-07 -1.00000000e+00  1.73233676e-10]
 [ 3.92284702e-11  1.73233654e-10  1.00000000e+00]]",[0.09038828 0.00635704 0.00635705],"[[-1.62366089e-07  1.00000000e+00  2.59100029e-07]
 [ 1.00000000e+00  1.62366070e-07  7.03755573e-08]
 [-7.03755152e-08 -2.59100041e-07  1.00000000e+00]]","[np.float64(147.0225236588864), np.float64(1014.3651080387262), np.float64(147.02368949993448)]","[np.float32(0.8085006), np.float32(1.4180077), np.float32(250.10416)]"
438,../normshapes/Chess/D01138.obj,../shapes/Chess/D01138.obj,8000,[ 1.24823212e-09 -5.06876063e-10  5.85892849e-10],[ 1.24823212e-09 -5.06876063e-10  5.85892849e-10],[-1.7229979 -1.7229979 -1.7229979],0.30300477,1.1768275,[-0.21583933  0.22230975 -0.22286019  0.21639885 -0.4407511   0.55924886],[0. 0. 0.],15996,Chess,Triangle,[0.00993502 0.01007765 0.08829212],"[[ 1.00000000e+00  7.38832682e-07  4.27925347e-10]
 [ 7.38832682e-07 -1.00000000e+00  1.98279532e-10]
 [-4.27925494e-10  1.98279355e-10  1.00000000e+00]]",[0.03757691 0.00398977 0.00394878],"[[-0.99994957  0.00800039  0.00607096]
 [ 0.00477795  0.91066754 -0.41311234]
 [ 0.00883369  0.4130625   0.91065983]]","[np.float64(4.9547277241300085), np.float64(0.12343600019455533), np.float64(-0.021324888169112502)]","[np.float32(0.14792861), np.float32(2.5714798), np.float32(76.280624)]"
439,../normshapes/Chess/D01145.obj,../shapes/Chess/D01145.obj,8000,[-1.38121362e-09  1.46103503e-09 -5.92518973e-09],[-1.38121362e-09  1.46103503e-09 -5.92518973e-09],[-1.39873362 -1.39873362 -1.39873362],0.3218837,1.1730671,[-0.21151641  0.22211534 -0.21198973  0.22165745 -0.49222362  0.50777644],[0. 0. 0.],15996,Chess,Triangle,[0.00873626 0.00943802 0.10579158],"[[ 1.00000000e+00  1.71915933e-07 -4.19992670e-10]
 [ 1.71915933e-07 -1.00000000e+00  8.12581714e-11]
 [ 4.19992656e-10  8.12582935e-11  1.00000000e+00]]",[0.06462624 0.00528856 0.00522874],"[[ 0.99997276 -0.00720351  0.0016071 ]
 [-0.00726789 -0.998983    0.04449882]
 [-0.00128492  0.04450929  0.99900814]]","[np.float64(27.261162098227434), np.float64(0.08140003885533312), np.float64(-0.009455035661333051)]","[np.float32(0.4297246), np.float32(0.5437595), np.float32(22.6358)]"
440,../normshapes/Chess/D01171.obj,../shapes/Chess/D01171.obj,8000,[ 9.30369481e-10 -2.44625198e-10  1.01442856e-09],[ 9.30369481e-10 -2.44625198e-10  1.01442856e-09],[-1.02458274 -1.02458274 -1.02458274],0.33817163,1.3463995,[-0.2639881   0.37465176 -0.30974293  0.32659873 -0.36441     0.63558996],[0. 0. 0.],15996,Chess,Triangle,[0.02329714 0.02556628 0.07854634],"[[ 1.00000000e+00 -2.77062159e-07 -3.18119348e-09]
 [-2.77062159e-07 -1.00000000e+00  3.65472746e-09]
 [ 3.18119449e-09  3.65472677e-09  1.00000000e+00]]",[0.07529198 0.02684784 0.02667874],"[[-0.01177138  0.83521983 -0.54979021]
 [ 0.99991896  0.01249801 -0.00242246]
 [-0.00484799  0.54977417  0.83529926]]","[np.float64(1130.9324818566272), np.float64(1374.0914056835088), np.float64(1121.3600983812241)]","[np.float32(45.753826), np.float32(5.5125523), np.float32(238.50833)]"
441,../normshapes/Chess/D01186.obj,../shapes/Chess/D01186.obj,8000,[ 1.81637620e-09 -4.48443188e-10  3.02384433e-09],[ 1.81637620e-09 -4.48443188e-10  3.02384433e-09],[1.05268371 1.05268371 1.05268371],0.32710594,1.2458436,[-0.2644855   0.26125753 -0.26266575  0.26242545 -0.37218675  0.6278132 ],[0. 0. 0.],15996,Chess,Triangle,[0.01479023 0.01583558 0.09077343],"[[ 1.00000000e+00 -3.53065940e-07 -4.94581127e-10]
 [-3.53065940e-07 -1.00000000e+00 -4.96359678e-11]
 [ 4.94581110e-10 -4.96361457e-11  1.00000000e+00]]",[0.08610209 0.01094766 0.01094766],"[[ 5.17872103e-08  7.06852757e-01  7.07360714e-01]
 [-1.00000000e+00  7.32381710e-08  2.63056163e-11]
 [ 5.17872108e-08  7.07360714e-01 -7.06852757e-01]]","[np.float64(25.886348747844064), np.float64(101.70821661380208), np.float64(25.88634874784407)]","[np.float32(0.44442996), np.float32(1.1803268), np.float32(224.38165)]"
442,../normshapes/Chess/D01188.obj,../shapes/Chess/D01188.obj,8000,[ 1.02753165e-09 -3.32154968e-10  1.04022229e-09],[ 1.02753165e-09 -3.32154968e-10  1.04022229e-09],[1.02921724 1.02921724 1.02921724],0.40208495,1.5321691,[-0.38847202  0.43204725 -0.41185436  0.40929738 -0.3585602   0.6414398 ],[0. 0. 0.],15996,Chess,Triangle,[0.03009073 0.03172501 0.11906918],"[[ 1.00000000e+00 -8.37480057e-07  7.40886091e-10]
 [-8.37480057e-07 -1.00000000e+00  6.03514566e-10]
 [-7.40885586e-10  6.03515176e-10  1.00000000e+00]]",[0.10390238 0.02458508 0.02458508],"[[-5.50313042e-08 -7.03388691e-01  7.10776801e-01]
 [ 1.00000000e+00  4.08152335e-10  7.78249631e-08]
 [-5.50313042e-08  7.10805423e-01  7.03417613e-01]]","[np.float64(97.12601599580843), np.float64(168.56300240372974), np.float64(97.12601599580843)]","[np.float32(10.788618), np.float32(2.069156), np.float32(404.82397)]"
443,../normshapes/Chess/m1589.obj,../shapes/Chess/m1589.obj,8000,[-7.72679414e-11  1.07172536e-09  1.83859947e-09],[-7.72679414e-11  1.07172536e-09  1.83859947e-09],[0.91511065 0.91511065 0.91511065],0.24911126,1.4274673,[-0.08205647  0.13116138 -0.17620139  0.8237986  -0.5175402   0.4785527 ],[0. 0. 0.],15904,Chess,Triangle,[0.00221573 0.01558729 0.06261635],"[[ 1.00000000e+00 -1.45960908e-09  1.09420255e-11]
 [-1.45960908e-09 -1.00000000e+00 -3.68129287e-09]
 [-1.09420309e-11 -3.68129288e-09  1.00000000e+00]]",[0.07445052 0.00520883 0.00225038],"[[ 9.99983503e-01 -5.38124124e-03 -2.00901666e-03]
 [-1.84551014e-04 -3.79676052e-01  9.25119485e-01]
 [ 5.74106664e-03  9.25103852e-01  3.79670781e-01]]","[np.float64(2332.9166586519477), np.float64(113.58645679596624), np.float64(171.37589378206027)]","[np.float32(3.6279058), np.float32(140.00972), np.float32(32.16294)]"
444,../normshapes/Chess/m1591.obj,../shapes/Chess/m1591.obj,7339,[-1.41652653e-11  3.28114558e-10 -9.08100098e-10],[-1.41652653e-11  3.28114558e-10 -9.08100098e-10],[0.81342041 0.81342041 0.81342041],0.36036327,1.4277855,[-0.07065462  0.12594977 -0.49939695  0.5006031  -0.49998677  0.49997234],[0. 0. 0.],14476,Chess,Triangle,[0.00179896 0.09101805 0.04203132],"[[ 1.00000000e+00 -5.79215224e-11  5.72868872e-11]
 [-5.72868891e-11 -3.25195485e-08  1.00000000e+00]
 [ 5.79215205e-11  1.00000000e+00  3.25195483e-08]]",[0.13756166 0.06352474 0.00271889],"[[ 3.61725919e-01 -9.32283554e-01  1.31671253e-03]
 [-3.40460331e-04  1.28025218e-03  9.99999123e-01]
 [ 9.32284422e-01  3.61726050e-01 -1.45694828e-04]]","[np.float64(4661.321488459884), np.float64(218.45266045590037), np.float64(5462.606013567142)]","[np.float32(6.015812), np.float32(1.506037), np.float32(1.3173687)]"
445,../normshapes/Chess/m1593.obj,../shapes/Chess/m1593.obj,8000,[-9.82388883e-10 -6.98164513e-10 -8.01763599e-09],[-9.82388883e-10 -6.98164513e-10 -8.01763599e-09],[1.05053198 1.05053198 1.05053198],0.38648602,1.4354385,[-0.10745009  0.14653674 -0.4967648   0.50122046 -0.49968457  0.50031537],[0. 0. 0.],15572,Chess,Triangle,[0.00249963 0.10052066 0.05255506],"[[ 1.00000000e+00  5.56706049e-11  5.56998223e-11]
 [ 5.56998222e-11  1.16977134e-09 -1.00000000e+00]
 [ 5.56706050e-11 -1.00000000e+00 -1.16977185e-09]]",[0.04766227 0.00215043 0.0919308 ],"[[-9.99999784e-01  6.57342966e-04  3.10498768e-06]
 [ 6.57342977e-04  9.99999784e-01  3.25282800e-06]
 [ 3.10284878e-06 -3.25486834e-06  1.00000000e+00]]","[np.float64(15025.63035124074), np.float64(1086.7129081034886), np.float64(17440.919017009182)]","[np.float32(7.4701543), np.float32(0.8388967), np.float32(1.3215439)]"
446,../normshapes/Chess/m1595.obj,../shapes/Chess/m1595.obj,8000,[9.32383784e-10 2.39583460e-09 5.75149897e-10],[9.32383784e-10 2.39583460e-09 5.75149897e-10],[-0.75710219 -0.75710219 -0.75710219],0.24896029,1.4210519,[-0.07497656  0.07194658 -0.43391672  0.5649837  -0.4695794   0.5304206 ],[0. 0. 0.],15674,Chess,Triangle,[0.00103305 0.05401103 0.01337129],"[[ 1.00000000e+00 -2.13481785e-09 -1.50602766e-09]
 [-1.50602760e-09  3.08156534e-08 -1.00000000e+00]
 [-2.13481789e-09 -1.00000000e+00 -3.08156538e-08]]",[0.06412861 0.01732166 0.0021177 ],"[[ 0.73282689 -0.67174553 -0.10827139]
 [-0.03516116  0.1215258  -0.99196531]
 [-0.67950603 -0.7307458  -0.06543802]]","[np.float64(17581.245153842632), np.float64(1877.2681382367857), np.float64(32351.23467411357)]","[np.float32(3.3877692), np.float32(15.80582), np.float32(110.55136)]"
447,../normshapes/Chess/m1596.obj,../shapes/Chess/m1596.obj,7999,[-1.05414205e-10  3.19492766e-09  5.10601400e-09],[-1.05414205e-10  3.19492766e-09  5.10601400e-09],[1.05272007 1.05272007 1.05272007],0.2833102,1.1563662,[-0.07554463  0.06857205 -0.26521656  0.2972895  -0.46947426  0.53052574],[0. 0. 0.],15532,Chess,Triangle,[0.00068477 0.06905659 0.01945283],"[[ 1.00000000e+00  5.69026917e-10 -1.02625422e-10]
 [ 1.02625422e-10  2.35077784e-10  1.00000000e+00]
 [-5.69026917e-10  1.00000000e+00 -2.35077856e-10]]",[0.05823131 0.0170464  0.00063868],"[[ 0.08350822 -0.99649101 -0.00566003]
 [ 0.00284968  0.00591864 -0.99997842]
 [-0.99650301 -0.08349029 -0.00333394]]","[np.float64(2844.548874708328), np.float64(253.62152127715297), np.float64(13589.367569897619)]","[np.float32(3.2242136), np.float32(12.911295), np.float32(84.491135)]"
448,../normshapes/Chess/m1598.obj,../shapes/Chess/m1598.obj,8000,[1.70368367e-10 4.93285974e-10 1.09049142e-09],[1.70368367e-10 4.93285974e-10 1.09049142e-09],[1.05242109 1.05242109 1.05242109],0.31339544,1.1802688,[-0.22177207  0.22153044 -0.22165215  0.22165057 -0.31565562  0.68434435],[0. 0. 0.],15996,Chess,Triangle,[0.00979259 0.00981139 0.09562136],"[[ 1.00000000e+00 -1.32853232e-06 -7.04362821e-11]
 [-1.32853232e-06 -1.00000000e+00 -1.07102423e-10]
 [ 7.04361398e-11 -1.07102615e-10  1.00000000e+00]]",[0.08821745 0.00654713 0.00654713],"[[-6.47371809e-08 -1.00000000e+00 -1.62909598e-05]
 [-1.00000000e+00  6.47381932e-08 -6.21770974e-08]
 [-6.21781521e-08 -1.62909885e-05  1.00000000e+00]]","[np.float64(144.35374295181467), np.float64(688.4527210065215), np.float64(144.3536057354754)]","[np.float32(0.00469401), np.float32(0.04747634), np.float32(331.30093)]"
449,../normshapes/Chess/m1599.obj,../shapes/Chess/m1599.obj,5410,[-1.20360003e-11 -9.52714035e-11 -3.02636800e-10],[-1.20360003e-11 -9.52714035e-11 -3.02636800e-10],[1.05263162 1.05263162 1.05263162],0.29974642,1.1826633,[-0.22324127  0.22324087 -0.22324106  0.22324106 -0.29472798  0.705272  ],[0. 0. 0.],10816,Chess,Triangle,[0.08734487 0.00993067 0.00993067],"[[ 1.58040954e-09  9.72826556e-01  2.31535053e-01]
 [ 1.91834080e-10  2.31535078e-01 -9.72826562e-01]
 [ 1.00000000e+00 -1.58188086e-09 -1.79299064e-10]]",[0.08462317 0.00759772 0.00759772],"[[-1.04703557e-08  7.07323515e-01  7.06889977e-01]
 [-1.00000000e+00 -1.48073181e-08  4.53944330e-12]
 [-1.04703556e-08  7.06889981e-01 -7.07323519e-01]]","[np.float64(31.100047347743136), np.float64(123.64321534095713), np.float64(31.100047347743125)]","[np.float32(0.0012915079), np.float32(-0.00012478977), np.float32(268.70792)]"
450,../normshapes/Chess/m1600.obj,../shapes/Chess/m1600.obj,8000,[-1.13990336e-09 -5.60639819e-11  4.54736437e-09],[-1.13990336e-09 -5.60639819e-11  4.54736437e-09],[1.04495001 1.04495001 1.04495001],0.31309846,1.176635,[-0.21901874  0.21970591 -0.2044898   0.23367779 -0.4101813   0.5898187 ],[0. 0. 0.],15996,Chess,Triangle,[0.01007226 0.01044786 0.09378396],"[[ 1.00000000e+00 -4.15645209e-07 -6.96524949e-10]
 [-4.15645209e-07 -1.00000000e+00 -1.50358502e-10]
 [ 6.96524887e-10 -1.50358679e-10  1.00000000e+00]]",[0.10141543 0.01065725 0.01076789],"[[ 0.0059867  -0.99992748  0.01044999]
 [-0.99994957 -0.00607045 -0.00800082]
 [-0.00806368  0.01040156  0.99991339]]","[np.float64(53.495399184141974), np.float64(227.00794855308087), np.float64(54.07008221414827)]","[np.float32(1.2895017), np.float32(5.5494795), np.float32(128.0848)]"
451,../normshapes/Chess/m1601.obj,../shapes/Chess/m1601.obj,6727,[-3.27685114e-11  7.30429567e-11 -1.71257028e-10],[-3.27685114e-11  7.30429567e-11 -1.71257028e-10],[-1.052297 -1.052297 -1.052297],0.3261096,1.2740142,[-0.27801186  0.2794012  -0.27856436  0.2803657  -0.54444635  0.45555365],[0. 0. 0.],13450,Chess,Triangle,[0.01426863 0.01429979 0.09664847],"[[ 1.00000000e+00 -1.27107811e-06  8.07719413e-11]
 [-1.27107811e-06 -1.00000000e+00 -1.98847893e-11]
 [-8.07719666e-11 -1.98845746e-11  1.00000000e+00]]",[0.01291377 0.01288563 0.08728072],"[[-7.76795165e-01 -6.29753337e-01 -8.43986966e-05]
 [ 8.15206230e-04 -8.71531104e-04 -9.99999288e-01]
 [-6.29752815e-01  7.76794680e-01 -1.19037999e-03]]","[np.float64(1309.1786418519805), np.float64(3984.4502888786265), np.float64(1316.7340402821353)]","[np.float32(0.85181785), np.float32(0.47224563), np.float32(61.519295)]"
452,../normshapes/Chess/m1602.obj,../shapes/Chess/m1602.obj,8000,[ 2.01153966e-10 -4.25908638e-10 -3.21859261e-10],[ 2.01153966e-10 -4.25908638e-10 -3.21859261e-10],[-1.05132496 -1.05132496 -1.05132496],0.29278204,1.1400249,[-0.19161102  0.19545855 -0.19341552  0.19366848 -0.36777347  0.6322266 ],[0. 0. 0.],15996,Chess,Triangle,[0.00772703 0.00847042 0.08560443],"[[ 1.00000000e+00 -1.14529376e-07  5.85103496e-10]
 [-1.14529376e-07 -1.00000000e+00 -3.52671015e-11]
 [-5.85103500e-10 -3.52670013e-11  1.00000000e+00]]",[0.07872188 0.00486595 0.00486596],"[[-4.84696676e-08  1.00000000e+00 -2.14159212e-07]
 [ 1.00000000e+00  4.84696674e-08 -1.56453535e-09]
 [ 1.56452497e-09  2.14159212e-07  1.00000000e+00]]","[np.float64(156.92831889693085), np.float64(1190.0237178808663), np.float64(156.92860043160405)]","[np.float32(0.18091191), np.float32(0.07901677), np.float32(232.90762)]"
453,../normshapes/Chess/m1603.obj,../shapes/Chess/m1603.obj,7421,[ 6.84722909e-11  2.62335480e-11 -1.58291958e-09],[ 6.84722909e-11  2.62335480e-11 -1.58291958e-09],[-1.05091822 -1.05091822 -1.05091822],0.32231212,1.1321976,[-0.18751484  0.18790601 -0.18319412  0.19221306 -0.40352207  0.59647787],[0. 0. 0.],14836,Chess,Triangle,[0.00702422 0.00747365 0.10728354],"[[ 1.00000000e+00 -3.44148539e-07 -1.02277679e-10]
 [-3.44148539e-07 -1.00000000e+00 -6.48365054e-11]
 [ 1.02277657e-10 -6.48365322e-11  1.00000000e+00]]",[0.09357479 0.00689129 0.00679855],"[[-0.005558    0.91096267 -0.41245136]
 [ 0.99998306  0.00434986 -0.00386796]
 [ 0.00172946  0.41246587  0.91097141]]","[np.float64(36.699997168951874), np.float64(256.8989103329656), np.float64(37.32214722296266)]","[np.float32(0.25535297), np.float32(0.8095534), np.float32(88.898056)]"
454,../normshapes/Chess/m1604.obj,../shapes/Chess/m1604.obj,8000,[ 2.33333822e-10 -3.24747134e-10 -1.55346606e-09],[ 2.33333822e-10 -3.24747134e-10 -1.55346606e-09],[1.05120683 1.05120683 1.05120683],0.2855507,1.15176,[-0.20459136  0.19950391 -0.1929817   0.21107017 -0.42304337  0.5769567 ],[0. 0. 0.],15992,Chess,Triangle,[0.00704398 0.08056191 0.01030675],"[[ 1.00000000e+00 -3.37033726e-10  2.51189711e-09]
 [-2.51189711e-09 -5.39240280e-11  1.00000000e+00]
 [ 3.37033726e-10  1.00000000e+00  5.39241307e-11]]",[0.09113692 0.00518561 0.01006375],"[[ 0.00234238  0.99995215 -0.009498  ]
 [ 0.99884504 -0.00188376  0.0480107 ]
 [-0.04799051  0.00959949  0.99880166]]","[np.float64(22.188882651778343), np.float64(153.38824163413074), np.float64(19.182612196626224)]","[np.float32(1.2013937), np.float32(1.7220757), np.float32(156.42282)]"
455,../normshapes/Chess/m1605.obj,../shapes/Chess/m1605.obj,5997,[-6.41126277e-11  6.50459327e-11 -1.32100428e-11],[-6.41126277e-11  6.50459327e-11 -1.32100428e-11],[-1.00261009 -1.00261009 -1.00261009],0.33695197,1.3618635,[-0.31310233  0.32240957 -0.3223942   0.34901977 -0.42766172  0.5723383 ],[0. 0. 0.],11864,Chess,Triangle,[0.02262778 0.07233852 0.02943924],"[[ 1.00000000e+00 -6.17019592e-10  2.08259832e-09]
 [-2.08259833e-09 -1.83280342e-08  1.00000000e+00]
 [ 6.17019554e-10  1.00000000e+00  1.83280342e-08]]",[0.02062451 0.10073392 0.03395371],"[[-9.99998732e-01 -2.77005976e-04 -1.56840242e-03]
 [-5.61783856e-08  9.84765068e-01 -1.73890085e-01]
 [-1.59267651e-03  1.73889865e-01  9.84763819e-01]]","[np.float64(22.326737653168102), np.float64(58.939128960503126), np.float64(29.332990539619676)]","[np.float32(3.6458073), np.float32(6.3233004), np.float32(152.27548)]"
456,../normshapes/Chess/m1606.obj,../shapes/Chess/m1606.obj,8000,[ 1.53477231e-10 -1.69282566e-09 -1.84995952e-09],[ 1.53477231e-10 -1.69282566e-09 -1.84995952e-09],[1.03585303 1.03585303 1.03585303],0.35706636,1.3409982,[-0.30889675  0.30583563 -0.3263086   0.3220587  -0.35212567  0.64787436],[0. 0. 0.],15966,Chess,Triangle,[0.01969174 0.02694235 0.09552585],"[[ 1.00000000e+00 -1.91682185e-08 -2.11676174e-10]
 [-1.91682185e-08 -1.00000000e+00  1.93411171e-09]
 [ 2.11676211e-10  1.93411167e-09  1.00000000e+00]]",[0.08582347 0.02204699 0.01068012],"[[ 0.10501522 -0.99444684 -0.0068762 ]
 [-0.99444117 -0.10495639 -0.0084213 ]
 [-0.00765284 -0.00772234  0.9999409 ]]","[np.float64(539.9489702144418), np.float64(1784.0264105013205), np.float64(556.6035552408397)]","[np.float32(1.4959185), np.float32(3.0323315), np.float32(268.1372)]"
457,../normshapes/Chess/m1607.obj,../shapes/Chess/m1607.obj,8000,[ 6.66138192e-10 -1.70450289e-09  1.48970867e-09],[ 6.66138192e-10 -1.70450289e-09  1.48970867e-09],[-1.05252302 -1.05252302 -1.05252302],0.34261677,1.2386091,[-0.25848925  0.2583123  -0.25841612  0.25837055 -0.37019274  0.62980723],[0. 0. 0.],15996,Chess,Triangle,[0.01557851 0.01558631 0.10125383],"[[ 1.00000000e+00  2.35285421e-05  2.09225196e-10]
 [ 2.35285421e-05 -1.00000000e+00  3.43682836e-10]
 [-2.09233282e-10  3.43677952e-10  1.00000000e+00]]",[0.09099858 0.01048766 0.01048766],"[[-3.89545694e-08  1.00000000e+00 -2.17936692e-07]
 [ 1.00000000e+00  3.89545890e-08  8.86075626e-08]
 [-8.86075711e-08  2.17936689e-07  1.00000000e+00]]","[np.float64(134.44171901265932), np.float64(566.3646583825176), np.float64(134.4415374039902)]","[np.float32(0.019140711), np.float32(0.05571062), np.float32(251.16904)]"
458,../normshapes/Chess/m1608.obj,../shapes/Chess/m1608.obj,8000,[ 1.46509211e-09 -2.87203329e-09 -1.42870704e-09],[ 1.46509211e-09 -2.87203329e-09 -1.42870704e-09],[-1.03359306 -1.03359306 -1.03359306],0.4048169,1.53133,[-0.39258966  0.42726704 -0.40664464  0.4136033  -0.3603438   0.63965625],[0. 0. 0.],15996,Chess,Triangle,[0.03059691 0.12004279 0.03279136],"[[ 1.00000000e+00  1.12726284e-09  6.73927868e-09]
 [ 6.73927868e-09  4.86471057e-11 -1.00000000e+00]
 [ 1.12726284e-09 -1.00000000e+00 -4.86471224e-11]]",[0.10390236 0.02458508 0.02458508],"[[-4.78532871e-08  7.28419706e-01 -6.85131179e-01]
 [ 1.00000000e+00  6.76430563e-08  2.07149836e-09]
 [-4.78532872e-08  6.85131179e-01  7.28419706e-01]]","[np.float64(97.12601588716863), np.float64(168.563003503732), np.float64(97.12601588716865)]","[np.float32(11.112752), np.float32(2.1345515), np.float32(397.9766)]"
459,../normshapes/Chess/m1609.obj,../shapes/Chess/m1609.obj,8000,[-8.28344355e-10  4.99739940e-10  3.89143679e-10],[-8.28344355e-10  4.99739940e-10  3.89143679e-10],[-1.04857242 -1.04857242 -1.04857242],0.32637712,1.2437154,[-0.2513185   0.2725807  -0.261195    0.26068392 -0.36308408  0.6369159 ],[0. 0. 0.],15996,Chess,Triangle,[0.01481699 0.01603978 0.09012623],"[[ 1.00000000e+00  2.66483520e-07  3.59652269e-10]
 [ 2.66483520e-07 -1.00000000e+00 -9.76547652e-10]
 [-3.59652009e-10 -9.76547686e-10  1.00000000e+00]]",[0.0861021  0.01094765 0.01094765],"[[-1.24377131e-07  7.07326586e-01  7.06886908e-01]
 [ 1.00000000e+00  5.46859338e-11  1.75895818e-07]
 [-1.24377131e-07 -7.06886908e-01  7.07326586e-01]]","[np.float64(25.886349817722223), np.float64(101.70821631457342), np.float64(25.88634981772223)]","[np.float32(4.210756), np.float32(1.0260235), np.float32(263.03366)]"
460,../normshapes/Chess/m1610.obj,../shapes/Chess/m1610.obj,6094,[ 1.05103799e-10 -1.12977330e-10  3.97730062e-11],[ 1.05103799e-10 -1.12977330e-10  3.97730062e-11],[-1.05200458 -1.05200458 -1.05200458],0.34526768,1.361475,[-0.3265314   0.32661828 -0.32457787  0.32888177 -0.2690389   0.73096114],[0. 0. 0.],12184,Chess,Triangle,[0.02994746 0.0301893  0.07318792],"[[ 1.00000000e+00 -3.16576030e-07  7.58442972e-10]
 [-3.16576030e-07 -1.00000000e+00  4.15118695e-11]
 [-7.58442959e-10  4.15117539e-11  1.00000000e+00]]",[0.06613086 0.02727833 0.02705981],"[[ 1.90493373e-03  9.97794981e-01 -6.63441622e-02]
 [ 9.99998180e-01 -1.90773606e-03  2.11141349e-05]
 [ 1.05499573e-04  6.63440817e-02  9.97796799e-01]]","[np.float64(1715.1114964033727), np.float64(1760.6951756970277), np.float64(1697.5317055602009)]","[np.float32(0.17481545), np.float32(5.524315), np.float32(342.47504)]"
461,../normshapes/Chess/m1611.obj,../shapes/Chess/m1611.obj,8000,[-1.99578608e-10 -1.40991142e-09 -6.13479642e-09],[-1.99578608e-10 -1.40991142e-09 -6.13479642e-09],[1.05241168 1.05241168 1.05241168],0.3408853,1.23486,[-0.25656414  0.25567308 -0.25516042  0.2571794  -0.38195398  0.61804605],[0. 0. 0.],15996,Chess,Triangle,[0.01218197 0.01256188 0.11108209],"[[ 1.00000000e+00 -5.45391819e-07  1.09757987e-10]
 [-5.45391819e-07 -1.00000000e+00  1.74485231e-10]
 [-1.09757892e-10  1.74485243e-10  1.00000000e+00]]",[0.09553706 0.01217025 0.01217026],"[[-1.00000000e+00 -6.62125726e-08  2.02578640e-08]
 [ 4.51382396e-08 -4.01509492e-01  9.15854862e-01]
 [ 5.25073818e-08 -9.15854862e-01 -4.01509492e-01]]","[np.float64(939.1506921608685), np.float64(246.63336866316533), np.float64(246.63336022106395)]","[np.float32(0.5206981), np.float32(0.48981926), np.float32(255.63237)]"
462,../normshapes/Chess/m1612.obj,../shapes/Chess/m1612.obj,7996,[-8.36744680e-10 -2.97208901e-10 -1.77705892e-10],[-8.36744680e-10 -2.97208901e-10 -1.77705892e-10],[-1.05218315 -1.05218315 -1.05218315],0.30222297,1.1593354,[-0.20825863  0.20650777 -0.20641427  0.20834763 -0.38212663  0.61787343],[0. 0. 0.],16054,Chess,Triangle,[0.00926373 0.00977914 0.08786199],"[[ 1.00000000e+00 -2.12377889e-07  1.13645481e-10]
 [-2.12377889e-07 -1.00000000e+00  4.06320441e-10]
 [-1.13645394e-10  4.06320487e-10  1.00000000e+00]]",[0.09038829 0.00635704 0.00635705],"[[-1.64209438e-07  1.00000000e+00  9.27822626e-08]
 [ 1.00000000e+00  1.64209432e-07  6.02720472e-08]
 [-6.02720320e-08 -9.27822726e-08  1.00000000e+00]]","[np.float64(147.0225242821944), np.float64(1014.3651039415822), np.float64(147.0236898713372)]","[np.float32(0.25938052), np.float32(0.28673506), np.float32(223.36731)]"
463,../normshapes/Chess/m1613.obj,../shapes/Chess/m1613.obj,8000,[ 2.15344244e-10 -2.85614306e-11 -4.87489160e-13],[ 2.15344244e-10 -2.85614306e-11 -4.87489160e-13],[1.05237257 1.05237257 1.05237257],0.30704707,1.1647123,[-0.21091743  0.2113117  -0.21112528  0.21110383 -0.35705703  0.64294297],[0. 0. 0.],15996,Chess,Triangle,[0.01013978 0.01017908 0.08824162],"[[ 1.00000000e+00 -2.32040049e-06 -1.99177307e-10]
 [-2.32040049e-06 -1.00000000e+00  1.38978829e-10]
 [ 1.99177629e-10  1.38978256e-10  1.00000000e+00]]",[0.09472771 0.0070547  0.0070547 ],"[[-5.67129659e-08  7.07119558e-01 -7.07094003e-01]
 [-1.00000000e+00 -1.44910843e-12  8.02042455e-08]
 [-5.67129660e-08 -7.07094004e-01 -7.07119559e-01]]","[np.float64(33.23390813119033), np.float64(212.71003281939932), np.float64(33.23390813119033)]","[np.float32(0.05558371), np.float32(0.22134939), np.float32(246.17607)]"
