Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Path,Vertices,CenterOfMass,Means,Scaling,AverageSize,DiagonalSize,Bounds,Position,Cells,Class,Type,Eigenvalue,Eigenvectors,Vertices_bin,Source
570,570,570,570,../shapes\ComputerKeyboard\D00673.obj,1002,[0.22082701 0.07577282 0.02076493],[0.22082731 0.07577304 0.02076491],[1. 1. 1.],0.12130481,0.4870242633943287,[-0.005     0.453    -0.006406  0.15633   0.        0.030751],[0. 0. 0.],4008,ComputerKeyboard,Triangle,[1.67602412e-02 1.82849600e-03 1.67893201e-05],"[[-9.99837085e-01 -1.80500059e-02  2.03788652e-05]
 [-1.79509190e-02  9.94228990e-01 -1.05766153e-01]
 [-1.88881842e-03  1.05749288e-01  9.94391030e-01]]","(347.999, 1288.0]",Subset
568,568,568,568,../shapes\ComputerKeyboard\D00627.obj,6564,[0.21671859 0.08128444 0.0328025 ],[0.21671839 0.08128402 0.03280265],[1. 1. 1.],0.11680152,0.4829299710269177,[ 0.        0.45     -0.002354  0.166113  0.        0.048376],[0. 0. 0.],38160,ComputerKeyboard,Triangle,[1.58810444e-02 1.31793472e-03 2.65419164e-05],"[[ 0.99973215 -0.02309138  0.00155713]
 [-0.02244675 -0.98381211 -0.17779165]
 [-0.00563738 -0.17770907  0.98406692]]","(1288.0, 6824.0]",Subset
575,575,575,575,../shapes\ComputerKeyboard\D00990.obj,1646,[0.22232564 0.06719933 0.02802484],[0.22232586 0.06719909 0.02802486],[1. 1. 1.],0.121976055,0.471998812817552,[0.       0.4445   0.       0.1524   0.       0.044462],[0. 0. 0.],9150,ComputerKeyboard,Triangle,[1.73145167e-02 1.31774518e-03 1.39036125e-05],"[[ 9.99491298e-01  3.18854396e-02 -6.81657428e-04]
 [ 3.12711009e-02 -9.83985583e-01 -1.75483590e-01]
 [ 6.26611251e-03 -1.75373005e-01  9.84482120e-01]]","(1288.0, 6824.0]",Subset
561,561,561,561,../shapes\ComputerKeyboard\D00382.obj,8346,[ 0.5193836  -0.45234674  0.59644733],[ 0.5193839  -0.45234632  0.59644294],[1. 1. 1.],0.13570574,0.523202470817384,[ 0.283546  0.779882 -0.535187 -0.373283  0.572214  0.606543],[0. 0. 0.],40758,ComputerKeyboard,Triangle,[2.18367281e-02 1.59339493e-03 3.08462214e-05],"[[ 9.99852411e-01 -1.71603759e-02  8.23301754e-04]
 [-1.70587752e-02 -9.97335544e-01 -7.09282086e-02]
 [-2.03826282e-03 -7.09036958e-02  9.97481083e-01]]","(6824.0, 11072.0]",Subset
573,573,573,573,../shapes\ComputerKeyboard\D00805.obj,6954,[75.44250693 26.13344542 12.78745153],[75.44247  26.133406 12.787419],[1. 1. 1.],42.21922,161.10102991708115,"[ 1.47070e+00  1.53012e+02 -1.31705e-01  5.13568e+01 -1.91566e-01
  1.81854e+01]",[0. 0. 0.],40641,ComputerKeyboard,Triangle,[2069.28184831  167.19787854    8.06923665],"[[ 0.99981162 -0.01935037  0.00151263]
 [-0.01879016 -0.98449826 -0.17438494]
 [-0.00486359 -0.17432367  0.9846764 ]]","(6824.0, 11072.0]",Subset
604,604,604,604,../shapes\Cup\m502.obj,752,[0.34915729 0.53203586 0.34941098],[0.34915745 0.53203523 0.34941098],[1. 1. 1.],0.3636578,1.3219373341476952,[0.025    0.675007 0.025    0.975    0.025    0.675007],[0. 0. 0.],1500,Cup,Triangle,[0.09657656 0.02840372 0.02860205],"[[ 0.00304887  0.97903693  0.20365999]
 [ 0.99998737 -0.00379876  0.00329123]
 [-0.00399589 -0.20364738  0.97903615]]","(70.999, 827.333]",Subset
602,602,602,602,../shapes\Cup\m500.obj,71,[0.49232003 0.46093097 0.60824507],[0.49232006 0.46093088 0.60824496],[1. 1. 1.],0.38250512,1.5925437044510873,[0.025    0.95964  0.025    0.896862 0.025    0.975   ],[0. 0. 0.],138,Cup,Triangle,[0.04366405 0.09821374 0.04304633],"[[ 1.00000000e+00 -1.60881696e-07 -6.75774845e-13]
 [-6.91581051e-13 -9.82474155e-08 -1.00000000e+00]
 [-1.60881696e-07 -1.00000000e+00  9.82474160e-08]]","(70.999, 827.333]",Subset
594,594,594,594,../shapes\Cup\D00874.obj,2296,[-0.08872493  0.04080545 -0.00281528],[-0.08872505  0.04080546 -0.00281529],[1. 1. 1.],0.5785422,2.4809521207850493,[-0.7571    0.784032 -0.688516  0.68702  -0.758328  0.615694],[0. 0. 0.],3748,Cup,Triangle,[0.22717097 0.09231576 0.08829387],"[[ 0.98440537  0.16092542 -0.07105687]
 [ 0.10643904 -0.86647045 -0.48774963]
 [ 0.14005999 -0.47258013  0.87008691]]","(827.333, 3575.333]",Subset
579,579,579,579,../shapes\Cup\D00206.obj,2092,[ 0.04755361 -0.13428479  0.01184892],[ 0.04755372 -0.13428465  0.01184896],[1. 1. 1.],0.6296872,2.464956424742132,[-0.547141  0.914093 -0.838416  0.568313 -0.659151  0.741534],[0. 0. 0.],3770,Cup,Triangle,[0.27162589 0.10561099 0.10797499],"[[ 0.99884674 -0.04544048 -0.0155036 ]
 [-0.01317901  0.05101732 -0.99861081]
 [-0.0461683  -0.99766347 -0.05035963]]","(827.333, 3575.333]",Subset
586,586,586,586,../shapes\Cup\D00463.obj,4710,[-0.19798798 -0.10906249  0.02434588],[-0.19798802 -0.10906211  0.02434593],[1. 1. 1.],0.6948113,2.35804003741128,[-0.895845  0.681886 -0.743936  0.498029 -0.57885   0.657532],[0. 0. 0.],9420,Cup,Triangle,[0.37462577 0.08602124 0.08602121],"[[-0.99909766  0.03168368 -0.02828455]
 [ 0.02889648  0.99514986  0.09403056]
 [-0.0311266  -0.09312839  0.99516744]]","(3575.333, 13747.0]",Subset
589,589,589,589,../shapes\Cup\D00587.obj,7102,[ 0.19507809  0.10496977 -0.01798404],[ 0.19507766  0.10496984 -0.01798404],[1. 1. 1.],0.5269183,2.139930192936066,[-0.665391  1.03476  -0.34733   0.602043 -0.479933  0.407467],[0. 0. 0.],14200,Cup,Triangle,[0.25908338 0.03692374 0.03702928],"[[-0.99755735  0.05311541 -0.04536618]
 [ 0.06635289  0.92352315 -0.37775956]
 [-0.02183186  0.379847    0.92479167]]","(3575.333, 13747.0]",Subset
634,634,634,634,../shapes\DeskLamp\m614.obj,336,[0.21053097 0.50042076 0.54032772],[0.21053089 0.5004199  0.5403276 ],[1. 1. 1.],0.41507593,1.3567267502507392,[0.025    0.396062 0.025    0.975    0.025    0.919718],[0. 0. 0.],684,DeskLamp,Triangle,[0.011918   0.10783162 0.06655237],"[[ 1.00000000e+00  1.47427664e-07 -1.62779095e-07]
 [ 1.58680700e-07 -9.97444527e-01  7.14451921e-02]
 [ 1.51830120e-07  7.14451921e-02  9.97444527e-01]]","(68.999, 699.0]",Subset
608,608,608,608,../shapes\DeskLamp\D00147.obj,503,[-0.25758655  0.06685845 -0.00243963],[-0.2575865   0.06685841 -0.00243964],[1. 1. 1.],0.5421713,1.9268701527213343,[-0.725228  0.962518 -0.407043  0.452214 -0.171117  0.183875],[0. 0. 0.],836,DeskLamp,Triangle,[0.29105386 0.06601513 0.00408854],"[[ 9.69162571e-01 -2.46287768e-01 -8.13924507e-03]
 [-2.46277117e-01 -9.69196721e-01  2.30154173e-03]
 [ 8.45537121e-03  2.26058284e-04  9.99964227e-01]]","(68.999, 699.0]",Subset
609,609,609,609,../shapes\DeskLamp\D00257.obj,2208,[ 0.18542682 -0.01857866  0.00171229],[ 0.18542676 -0.01857867  0.00171229],[1. 1. 1.],0.37242535,1.8469885524441525,[-0.955963  0.631241 -0.322302  0.399708 -0.306709  0.302267],[0. 0. 0.],4366,DeskLamp,Triangle,[0.14490195 0.03316303 0.01667031],"[[ 9.99852736e-01  1.71476381e-02 -6.81862495e-04]
 [ 1.71544214e-02 -9.99784969e-01  1.16508604e-02]
 [ 4.81931135e-04  1.16608416e-02  9.99931894e-01]]","(699.0, 3558.0]",Subset
617,617,617,617,../shapes\DeskLamp\D00686.obj,3558,[0.1964738  0.25530484 0.015844  ],[0.19647369 0.25530478 0.01584399],[1. 1. 1.],0.6750823,2.450773772335072,[-0.929669  0.912698 -0.619726  0.859064 -0.299398  0.352642],[0. 0. 0.],6901,DeskLamp,Triangle,[0.43545684 0.06671709 0.01129557],"[[ 0.99959124  0.02553287  0.01286195]
 [ 0.02596946 -0.99904967 -0.03500504]
 [-0.01195595 -0.03532475  0.99930437]]","(699.0, 3558.0]",Subset
625,625,625,625,../shapes\DeskLamp\D00912.obj,10656,[-0.08275095  0.07381898 -0.00636574],[-0.0827511   0.07381861 -0.00636573],[1. 1. 1.],0.72900397,2.4453541550187383,[-0.826668  1.01155  -0.803363  0.671597 -0.337562  0.314515],[0. 0. 0.],8640,DeskLamp,Triangle,[0.53057867 0.03699847 0.00921507],"[[ 0.9993258  -0.03628525 -0.00559609]
 [-0.03613595 -0.99903905  0.02480275]
 [ 0.00649069  0.02458381  0.9996767 ]]","(3558.0, 22837.0]",Subset
607,607,607,607,../shapes\DeskLamp\D00090.obj,6516,[0.04763536 0.09011369 0.00587937],[0.04763545 0.09011374 0.00587936],[1. 1. 1.],0.52553034,2.2618593509016027,[-0.875     0.735197 -0.686618  0.781815 -0.296137  0.30965 ],[0. 0. 0.],11216,DeskLamp,Triangle,[0.19759788 0.09936342 0.00402104],"[[-9.71949201e-01  2.35190637e-01  3.38271250e-04]
 [ 2.35190229e-01  9.71948889e-01 -9.55193098e-04]
 [ 5.53434839e-04  8.48841076e-04  9.99999487e-01]]","(3558.0, 22837.0]",Subset
646,646,646,646,../shapes\DeskPhone\D00556.obj,586,[0.1464233  0.0375347  0.05981273],[0.14642332 0.0375347  0.05981275],[1. 1. 1.],0.48209992,2.30777397080752,[-0.851434  0.837127 -0.497319  0.918088 -0.430833  0.255611],[0. 0. 0.],1108,DeskPhone,Triangle,[0.20022195 0.07270185 0.01076096],"[[ 9.12400730e-01  4.08285748e-01  2.87690166e-02]
 [ 4.08428831e-01 -9.12789640e-01  9.81513360e-04]
 [-2.66607983e-02 -1.08545623e-02  9.99585604e-01]]","(530.999, 4053.667]",Subset
644,644,644,644,../shapes\DeskPhone\D00486.obj,1699,[-0.15314528 -0.12220899 -0.02001298],[-0.15314536 -0.12220909 -0.02001298],[1. 1. 1.],0.4327226,2.167263822889678,[-0.754318  0.968448 -0.637186  0.494299 -0.378441  0.291523],[0. 0. 0.],3314,DeskPhone,Triangle,[0.19394985 0.07823865 0.00328164],"[[ 0.99355237  0.10528701  0.04205158]
 [ 0.10421687 -0.99419119  0.02688351]
 [-0.0446378   0.02232769  0.99875369]]","(530.999, 4053.667]",Subset
639,639,639,639,../shapes\DeskPhone\D00154.obj,17247,[-0.16242347 -0.1486949  -0.0134425 ],[-0.16242303 -0.14869393 -0.0134425 ],[1. 1. 1.],0.4150901,1.938189179317925,[-0.633179  0.967745 -0.637106  0.42905  -0.131654  0.106948],[0. 0. 0.],22944,DeskPhone,Triangle,[0.12990412 0.06406625 0.00101701],"[[ 0.86971116 -0.49277019 -0.02792932]
 [-0.49317193 -0.86987956 -0.00953886]
 [ 0.01959468 -0.02207001  0.99956439]]","(4053.667, 21556.333]",Subset
637,637,637,637,../shapes\DeskPhone\D00118.obj,12443,[0.13427536 0.03576594 0.02983335],[0.13427508 0.03576601 0.02983332],[1. 1. 1.],0.41938004,2.176049418487938,[-0.775724  0.897899 -0.727948  0.591752 -0.22007   0.218757],[0. 0. 0.],21950,DeskPhone,Triangle,[0.15738538 0.06383852 0.00223971],"[[ 0.92193132  0.38554744 -0.03736058]
 [ 0.38029859 -0.9192445  -0.10179653]
 [ 0.0735909  -0.07964124  0.99410344]]","(4053.667, 21556.333]",Subset
653,653,653,653,../shapes\DeskPhone\D00897.obj,27510,[ 0.18238933 -0.05322525 -0.05344969],[ 0.18238844 -0.05322557 -0.05344937],[1. 1. 1.],0.49321732,2.151310138079588,[-1.01916   0.870804 -0.589814  0.353758 -0.242044  0.165194],[0. 0. 0.],53857,DeskPhone,Triangle,[0.22914673 0.00528756 0.05118211],"[[ 0.99983811  0.01621097  0.00780818]
 [ 0.00970206 -0.12024761 -0.99269652]
 [ 0.01515366 -0.99261156  0.12038542]]","(21556.333, 48093.0]",Subset
641,641,641,641,../shapes\DeskPhone\D00316.obj,48093,[0.06461986 0.1984379  0.06802528],[0.06461967 0.19843736 0.0680251 ],[1. 1. 1.],0.33841145,2.0086245373702747,[-0.628642  0.811874 -0.593525  0.701571 -0.286264  0.244973],[0. 0. 0.],94497,DeskPhone,Triangle,[0.08834265 0.05811438 0.00277282],"[[ 0.84302994 -0.53742063  0.02189925]
 [-0.53765442 -0.84314217  0.00624557]
 [-0.01510768  0.01703943  0.99974067]]","(21556.333, 48093.0]",Subset
675,675,675,675,../shapes\Door\D01177.obj,88,[0.29448326 0.54664487 0.05712669],[0.29448327 0.54664487 0.05712667],[1. 1. 1.],0.35497034,1.0535889001515308,[0.025    0.475837 0.025    0.975    0.025    0.09054 ],[0. 0. 0.],98,Door,Triangle,[0.13379901 0.02773758 0.00031802],"[[ 4.47373448e-02 -9.98998211e-01 -1.07020445e-03]
 [-9.98998277e-01 -4.47383758e-02  9.59672833e-04]
 [ 1.00659065e-03 -1.02619919e-03  9.99998967e-01]]","(15.999, 312.0]",Subset
665,665,665,665,../shapes\Door\D01121.obj,16,[0.29642851 0.50000001 0.03840177],[0.29642853 0.5        0.03840177],[1. 1. 1.],0.54723036,1.0945001623016666,[0.025     0.567857  0.025     0.975     0.025     0.0521429],[0. 0. 0.],16,Door,Triangle,[7.85850004e-02 2.40666679e-01 1.73470637e-04],"[[1. 0. 0.]
 [0. 1. 0.]
 [0. 0. 1.]]","(15.999, 312.0]",Subset
677,677,677,677,../shapes\Door\m1707.obj,456,[0.23421428 0.52202714 0.17691126],[0.23421426 0.522027   0.17691122],[1. 1. 1.],0.12338092,1.1131864184686415,[0.025    0.545253 0.025    0.975    0.025    0.281945],[0. 0. 0.],894,Door,Triangle,[0.00343882 0.00701207 0.01497442],"[[-0.61370551 -0.7894814   0.00920147]
 [ 0.01480972 -0.02316306 -0.999622  ]
 [-0.78939611  0.61333726 -0.0259073 ]]","(312.0, 871.0]",Subset
667,667,667,667,../shapes\Door\D01136.obj,716,[0.30778376 0.57025826 0.08315788],[0.3077844  0.5702595  0.08315772],[1. 1. 1.],0.2954943,1.0881046934163656,[0.025    0.547013 0.025    0.975    0.025    0.119732],[0. 0. 0.],1328,Door,Triangle,[0.07412374 0.03537681 0.00028593],"[[ 0.06531116 -0.99714029 -0.03802241]
 [-0.9978022  -0.06568693  0.00871755]
 [ 0.01119019 -0.03736949  0.99923886]]","(312.0, 871.0]",Subset
657,657,657,657,../shapes\Door\D01005.obj,6044,[0.22889542 0.51648428 0.05607911],[0.22889566 0.51648426 0.05607882],[1. 1. 1.],0.21429555,1.0360504075302028,[0.025     0.43396   0.025     0.975     0.025     0.0854325],[0. 0. 0.],11464,Door,Triangle,[0.01099765 0.04797942 0.00011355],"[[ 1.00000000e+00  1.66872561e-06  1.74776516e-06]
 [ 1.66845475e-06 -9.99999988e-01  1.54963192e-04]
 [-1.74802373e-06  1.54963189e-04  9.99999988e-01]]","(871.0, 6044.0]",Subset
696,696,696,696,../shapes\Door\m1728.obj,2018,[0.49923006 0.54018428 0.08566376],[0.49923095 0.5401842  0.0856639 ],[1. 1. 1.],0.2906929,1.3454067207224605,[0.025    0.975    0.025    0.972989 0.025    0.11953 ],[0. 0. 0.],3790,Door,Triangle,[0.08350729 0.06471607 0.00033209],"[[-9.99998560e-01 -1.69669776e-03  4.68262192e-05]
 [-1.69622137e-03  9.99960036e-01  8.77781207e-03]
 [ 6.17176419e-05 -8.77772000e-03  9.99961473e-01]]","(871.0, 6044.0]",Subset
715,715,715,715,../shapes\Drum\D00596.obj,169,[ 0.01344002 -0.0012101   0.39989873],[ 0.01344002 -0.0012101   0.39989883],[1. 1. 1.],3.0791464,9.192365705466374,[-2.290357  2.290357 -2.290357  2.290357 -3.484019  3.037768],[0. 0. 0.],1329,Drum,Triangle,[6.38002973 2.04846663 2.01771006],"[[ 2.03543894e-03 -9.95969061e-01  8.96743392e-02]
 [-1.83264991e-04  8.96741519e-02  9.95971141e-01]
 [ 9.99997912e-01  2.04367261e-03  6.77484819e-17]]","(35.999, 513.0]",Subset
714,714,714,714,../shapes\Drum\D00557.obj,444,[0.37310543 0.45256578 0.41529251],[0.3731056  0.45256573 0.4152909 ],[1. 1. 1.],0.29209784,1.114326281638173,[-0.030871  0.508717  0.106069  0.799067 -0.0254    0.6604  ],[0. 0. 0.],2754,Drum,Triangle,[0.04132735 0.03127854 0.02751113],"[[-1.78120858e-01  9.84008075e-01 -1.03345051e-03]
 [-5.87121339e-06 -1.05130816e-03 -9.99999447e-01]
 [ 9.84008618e-01  1.78120754e-01 -1.93037234e-04]]","(35.999, 513.0]",Subset
706,706,706,706,../shapes\Drum\D00193.obj,1800,[0.62938055 0.65018692 0.5333365 ],[0.62938017 0.6501856  0.5333349 ],[1. 1. 1.],0.5538157,1.5383143929315823,[ 0.251542  1.007219  0.272348  1.028025 -0.017463  1.089025],[0. 0. 0.],11628,Drum,Triangle,[0.06617526 0.06617523 0.19272825],"[[-8.50044780e-01  5.26710426e-01  8.33073790e-12]
 [ 5.26710426e-01  8.50044780e-01  3.79139719e-12]
 [ 5.08453182e-12 -7.61074392e-12  1.00000000e+00]]","(513.0, 3805.0]",Subset
712,712,712,712,../shapes\Drum\D00404.obj,1296,[14.74146867 12.71072289  1.33832132],[14.74144   12.710725   1.3383156],[1. 1. 1.],1.1702026,3.767800671248302,[13.758994 15.762962 11.728424 13.732392 -0.06985   2.413   ],[0. 0. 0.],8244,Drum,Triangle,[0.73124589 0.36848586 0.37358493],"[[-0.01832     0.7154565  -0.69841704]
 [-0.01094587  0.6983489   0.71567381]
 [-0.99977226 -0.02075593  0.00496246]]","(513.0, 3805.0]",Subset
717,717,717,717,../shapes\Drum\D00939.obj,5390,[-0.00017316  0.0002115   0.14068753],[-0.00017316  0.00021151  0.14068733],[1. 1. 1.],0.14451882,0.4861139947013643,[-0.148802  0.137049 -0.144365  0.148128  0.        0.262762],[0. 0. 0.],33603,Drum,Triangle,[0.00531119 0.00546336 0.01040333],"[[-0.98177079  0.19002842  0.00391249]
 [ 0.18997258  0.98172097 -0.01159115]
 [ 0.00604362  0.01063659  0.99992517]]","(3805.0, 8433.0]",Subset
707,707,707,707,../shapes\Drum\D00297.obj,5561,[1.37707803 0.65898747 0.42255813],[1.3770791  0.6589883  0.42255768],[1. 1. 1.],0.27306792,1.0371165676091616,"[ 1.09723e+00  1.68205e+00  4.39181e-01  9.67894e-01 -2.22921e-04
  6.73616e-01]",[0. 0. 0.],33351,Drum,Triangle,[0.01895064 0.0266457  0.03522981],"[[-0.60521095  0.79505967 -0.03999774]
 [ 0.79605847  0.60423589 -0.0344948 ]
 [ 0.00325736  0.05271717  0.99860417]]","(3805.0, 8433.0]",Subset
724,724,724,724,../shapes\Fish\D00030.obj,3760,[ 0.11424537  0.02112693 -0.00819303],[ 0.1142453   0.02112692 -0.00819301],[1. 1. 1.],0.43365777,1.9086620378394936,[-0.692617  1.06053  -0.307941  0.336987 -0.194262  0.197573],[0. 0. 0.],6304,Fish,Triangle,[0.21216321 0.01287179 0.0077463 ],"[[ 0.99963022 -0.0262089  -0.00724703]
 [-0.02554083 -0.99642307  0.08055267]
 [ 0.00933231  0.08033779  0.99672401]]","(3047.999, 3796.0]",Subset
729,729,729,729,../shapes\Fish\D00351.obj,3206,[-0.14184829 -0.00441176 -0.00247744],[-0.1418484  -0.00441178 -0.00247744],[1. 1. 1.],0.4648475,2.038392307629754,[-1.118     0.607424 -0.417415  0.470559 -0.311242  0.312823],[0. 0. 0.],5549,Fish,Triangle,[0.19623018 0.04093871 0.00613869],"[[ 9.99811791e-01 -1.93688156e-02 -1.10975188e-03]
 [-1.93876934e-02 -9.99596314e-01 -2.07684156e-02]
 [ 7.07044273e-04 -2.07860223e-02  9.99783697e-01]]","(3047.999, 3796.0]",Subset
732,732,732,732,../shapes\Fish\D00535.obj,3934,[-0.10503757  0.02271281 -0.0036489 ],[-0.10503746  0.02271281 -0.0036489 ],[1. 1. 1.],0.4536041,2.0928720923823523,[-1.10596   0.668295 -0.428851  0.492231 -0.313088  0.30638 ],[0. 0. 0.],6652,Fish,Triangle,[0.2264152  0.01730024 0.0094196 ],"[[ 9.99573406e-01  2.91934011e-02 -8.67040430e-04]
 [ 2.91962923e-02 -9.99567451e-01  3.53362744e-03]
 [ 7.63506790e-04  3.55743438e-03  9.99993381e-01]]","(3796.0, 3997.333]",Subset
735,735,735,735,../shapes\Fish\D00643.obj,3928,[ 0.13792722  0.04966662 -0.00642817],[ 0.13792726  0.0496666  -0.00642819],[1. 1. 1.],0.43781158,1.9731458483235955,[-0.670672  0.983972 -0.416426  0.362117 -0.38279   0.358377],[0. 0. 0.],6526,Fish,Triangle,[0.19992517 0.0211567  0.00916281],"[[ 0.99895021 -0.04541282 -0.00601208]
 [-0.04510143 -0.99799105  0.0444942 ]
 [ 0.00802061  0.04417634  0.99899155]]","(3796.0, 3997.333]",Subset
727,727,727,727,../shapes\Fish\D00251.obj,4006,[-0.19603878 -0.04947969 -0.01565807],[-0.19603893 -0.04947972 -0.01565806],[1. 1. 1.],0.47772074,2.1645833986708416,[-1.12676   0.56197  -0.621018  0.484538 -0.40586   0.376034],[0. 0. 0.],6628,Fish,Triangle,[0.18233506 0.05315668 0.01913307],"[[ 0.99602828 -0.0885194   0.00959086]
 [-0.08795001 -0.99492259 -0.04892686]
 [-0.01387314 -0.04788902  0.99875632]]","(3997.333, 5046.0]",Subset
737,737,737,737,../shapes\Fish\D00748.obj,5046,[-0.13629522 -0.02768301 -0.00778815],[-0.136295   -0.027683   -0.00778817],[1. 1. 1.],0.49115434,1.989370635333042,[-1.05002   0.736929 -0.40181   0.303088 -0.263805  0.253426],[0. 0. 0.],8098,Fish,Triangle,[0.263847   0.01811633 0.00741906],"[[ 0.99908516 -0.04275189  0.00105926]
 [-0.04255639 -0.99634982 -0.07399992]
 [-0.00421903 -0.07388714  0.99725768]]","(3997.333, 5046.0]",Subset
765,765,765,765,../shapes\FloorLamp\m621.obj,778,[0.08525455 0.79019727 0.08467515],[0.08525461 0.7901971  0.0846751 ],[1. 1. 1.],0.20897335,0.9649205064992112,[0.025    0.144523 0.025    0.975    0.025    0.144523],[0. 0. 0.],1528,FloorLamp,Triangle,[0.08828101 0.00053522 0.0005352 ],"[[ 7.18558416e-04  9.94282168e-01  1.06782274e-01]
 [ 9.99999732e-01 -7.29152145e-04  6.01668364e-05]
 [-1.37683337e-04 -1.06782202e-01  9.94282426e-01]]","(45.999, 1622.0]",Subset
753,753,753,753,../shapes\FloorLamp\D00740.obj,1128,[-0.15177209 -0.02033266 -0.01344729],[-0.15177216 -0.02033267 -0.0134473 ],[1. 1. 1.],0.4476467,2.156489985993925,[-0.762766  0.825336 -0.524981  0.506107 -0.518862  0.513242],[0. 0. 0.],2240,FloorLamp,Triangle,[0.20486888 0.01495402 0.01492286],"[[ 0.99789163  0.06403066 -0.01060071]
 [ 0.05508709 -0.92197106 -0.38332072]
 [ 0.03431783 -0.38192858  0.92355446]]","(45.999, 1622.0]",Subset
742,742,742,742,../shapes\FloorLamp\D00093.obj,3756,[-0.01928829 -0.02465402  0.00673421],[-0.01928833 -0.02465397  0.00673423],[1. 1. 1.],0.45269153,2.2131490848427355,[-0.570333  0.523427 -0.573733  0.521013 -0.545006  1.03716 ],[0. 0. 0.],7472,FloorLamp,Triangle,[0.04430603 0.10014941 0.09681108],"[[ 0.05042793 -0.82702514 -0.5598986 ]
 [ 0.07809386 -0.55563017  0.82775387]
 [ 0.99566981  0.08546655 -0.0365663 ]]","(1622.0, 5097.0]",Subset
750,750,750,750,../shapes\FloorLamp\D00495.obj,4282,[-0.33999286 -0.08111266 -0.00087174],[-0.3399927  -0.0811126  -0.00087174],[1. 1. 1.],0.44719294,1.6838971690946654,[-0.87269   0.400885 -0.515695  0.357133 -0.311082  0.360995],[0. 0. 0.],8487,FloorLamp,Triangle,[0.17737763 0.03749723 0.01003947],"[[ 0.95690585  0.28693475 -0.04471744]
 [ 0.28571874 -0.95778938 -0.03169069]
 [ 0.05192305 -0.0175484   0.9984969 ]]","(1622.0, 5097.0]",Subset
755,755,755,755,../shapes\FloorLamp\D00875.obj,15152,[-0.15236619  0.00844426 -0.00751866],[-0.1523665   0.00844421 -0.00751861],[1. 1. 1.],0.33484745,2.0710039209642126,[-0.947539  0.73091  -0.42432   0.433591 -0.431938  0.425882],[0. 0. 0.],30052,FloorLamp,Triangle,[0.1092535  0.02122716 0.01749916],"[[ 0.99981808 -0.0143954   0.01251333]
 [-0.01096612  0.10294695  0.9946264 ]
 [ 0.01560626  0.99458268 -0.10277036]]","(5097.0, 39647.0]",Subset
756,756,756,756,../shapes\FloorLamp\D00876.obj,14464,[-0.01537631  0.08987139  0.0108446 ],[-0.01537612  0.08987147  0.01084464],[1. 1. 1.],0.707403,2.385712188881839,[-0.868267  0.608237 -0.597088  0.720198 -0.65649   0.676295],[0. 0. 0.],28920,FloorLamp,Triangle,[0.34269952 0.08432577 0.0843257 ],"[[ 0.98786891 -0.12554376 -0.09139905]
 [-0.15518242 -0.77616859 -0.6111307 ]
 [-0.00578257 -0.61790055  0.786235  ]]","(5097.0, 39647.0]",Subset
771,771,771,771,../shapes\Glasses\D00225.obj,1524,[ 0.02505174 -0.19757303  0.00758202],[ 0.02505173 -0.19757295  0.00758202],[1. 1. 1.],0.5488582,1.7104532453971284,[-0.541097  0.680598 -0.533612  0.6235   -0.174802  0.132124],[0. 0. 0.],3000,Glasses,Triangle,[0.21979549 0.10831156 0.00321583],"[[ 0.99420843 -0.10716556  0.00807083]
 [-0.10732105 -0.99397546  0.02224825]
 [-0.00563796  0.02298557  0.9997199 ]]","(219.999, 1957.0]",Subset
773,773,773,773,../shapes\Glasses\D00475.obj,1566,[ 0.04232532 -0.01312828  0.0545355 ],[ 0.04232532 -0.01312828  0.05453557],[1. 1. 1.],0.43864992,1.5273838552878582,[-0.80163   0.310515 -0.587238  0.393097 -0.108938  0.258456],[0. 0. 0.],3092,Glasses,Triangle,[0.12884822 0.09620017 0.01367455],"[[ 0.98948356  0.14136091 -0.0306493 ]
 [ 0.14125908 -0.98995753 -0.00547343]
 [ 0.03111524 -0.00108638  0.99951521]]","(219.999, 1957.0]",Subset
785,785,785,785,../shapes\Glasses\D00877.obj,2864,[ 0.06726343  0.06572992 -0.02691789],[ 0.06726351  0.06572992 -0.02691792],[1. 1. 1.],0.5097078,1.9694537585338896,[-0.799376  0.607667 -0.656955  0.660164 -0.262726  0.14246 ],[0. 0. 0.],5414,Glasses,Triangle,[0.2182827  0.08200078 0.00638226],"[[ 0.86865713  0.49306486 -0.04818549]
 [ 0.49426165 -0.86915743  0.01645568]
 [ 0.03376706  0.03811058  0.99870284]]","(1957.0, 5756.0]",Subset
777,777,777,777,../shapes\Glasses\D00630.obj,3019,[-0.07235748  0.11607632 -0.04006026],[-0.07235745  0.11607648 -0.04006021],[1. 1. 1.],0.33129835,1.5727286036990162,[-0.66284   0.427605 -0.782738  0.282376 -0.245093  0.142124],[0. 0. 0.],5960,Glasses,Triangle,[0.08821961 0.06009865 0.01004338],"[[ 0.99393804 -0.10959409  0.00873586]
 [-0.1097957  -0.99357325  0.02751548]
 [-0.00566418  0.02830784  0.9995832 ]]","(1957.0, 5756.0]",Subset
